CustomerID,Recency,Frequency,Monetary,TotalUnits,UniqueSKUs,AvgUnitPrice,Tenure,AOV,AvgBasketSize,CancelledOrders,CancellationRate
15544,9,9,3546.71,3109,122,1.5977992277992277,363,394.0788888888889,345.44444444444446,2,0.18181818181818182
15545,54,2,288.96999999999997,162,78,2.67875,316,144.48499999999999,81.0,0,0.0
15547,7,14,4910.6,3999,441,2.601798561151079,354,350.75714285714287,285.64285714285717,0,0.0
15549,77,3,1677.71,691,103,3.305132743362832,239,559.2366666666667,230.33333333333334,1,0.25
15550,4,4,575.63,295,43,2.803934426229508,297,143.9075,73.75,0,0.0
15551,37,1,436.06,218,29,3.9306896551724138,0,436.06,218.0,0,0.0
15552,217,1,90.12,60,17,1.7841176470588236,0,90.12,60.0,0,0.0
15553,60,1,428.93,449,51,2.378727272727273,0,428.93,449.0,0,0.0
15554,278,1,217.2,74,14,4.810714285714285,0,217.2,74.0,0,0.0
15555,12,16,4791.87,4397,400,1.7103841807909606,357,299.491875,274.8125,4,0.2
15556,24,1,279.77,236,31,1.7899999999999998,0,279.77,236.0,0,0.0
15557,29,1,468.91,213,16,3.7052631578947373,0,468.91,213.0,0,0.0
15561,12,4,800.59,267,27,4.274814814814815,203,200.1475,66.75,1,0.2
15562,352,1,134.55,39,1,3.45,0,134.55,39.0,0,0.0
15563,22,3,1361.44,1441,87,1.9055855855855854,336,453.81333333333333,480.3333333333333,2,0.4
15565,50,2,173.16,60,8,4.56625,20,86.58,30.0,0,0.0
15567,19,1,186.01,223,7,3.2357142857142853,0,186.01,223.0,0,0.0
15568,3,3,758.29,461,27,2.5564150943396227,70,252.76333333333332,153.66666666666666,0,0.0
15569,104,5,1375.71,666,27,2.165161290322581,228,275.142,133.2,0,0.0
15570,7,12,4148.82,2063,231,3.69141065830721,362,345.73499999999996,171.91666666666666,1,0.07692307692307693
15571,12,4,650.4300000000001,264,47,2.701578947368421,66,162.60750000000002,66.0,0,0.0
15572,5,7,2533.42,1213,166,3.6592452830188678,273,361.9171428571429,173.28571428571428,0,0.0
15573,32,2,583.24,354,87,2.8503125,53,291.62,177.0,0,0.0
15574,178,4,675.64,332,131,2.634144736842105,194,168.91,83.0,0,0.0
15576,38,1,921.37,394,43,3.65,0,921.37,394.0,0,0.0
15577,151,3,258.88,89,39,3.0605128205128205,154,86.29333333333334,29.666666666666668,0,0.0
15578,162,1,127.1,52,13,2.3884615384615384,0,127.1,52.0,0,0.0
15579,69,2,327.6,117,45,3.862083333333333,245,163.8,58.5,0,0.0
15581,156,10,717.4300000000001,280,133,2.780839160839161,209,71.74300000000001,28.0,0,0.0
15582,25,3,682.9100000000001,453,39,2.3970454545454545,195,227.63666666666668,151.0,0,0.0
15584,24,4,720.86,313,89,3.090081967213115,138,180.215,78.25,1,0.2
15585,177,1,455.3,320,31,2.2641935483870967,0,455.3,320.0,0,0.0
15587,50,4,913.6800000000001,312,3,2.9166666666666665,301,228.42000000000002,78.0,0,0.0
15589,256,3,478.53000000000003,243,28,3.6893103448275864,54,159.51000000000002,81.0,1,0.25
15592,47,1,388.58,354,24,1.5645833333333334,0,388.58,354.0,0,0.0
15593,71,1,199.8,60,5,3.3299999999999996,0,199.8,60.0,0,0.0
15594,16,5,1771.78,983,85,3.1589320388349513,218,354.356,196.6,1,0.16666666666666666
15596,101,5,1406.59,561,51,4.183246753246753,264,281.318,112.2,4,0.4444444444444444
15597,35,1,324.57,279,22,1.6090909090909091,0,324.57,279.0,1,0.5
15598,53,1,240.68,160,14,2.5564285714285715,0,240.68,160.0,2,0.6666666666666666
15599,27,2,761.74,718,50,1.8890384615384617,177,380.87,359.0,0,0.0
15601,11,14,6776.56,4983,230,2.6858536585365855,361,484.04,355.92857142857144,3,0.17647058823529413
15602,8,9,1297.8700000000001,1137,30,2.409782608695652,359,144.20777777777778,126.33333333333333,5,0.35714285714285715
15603,79,1,48.480000000000004,96,2,0.505,0,48.480000000000004,96.0,0,0.0
15604,52,1,216.39,159,17,1.543529411764706,0,216.39,159.0,0,0.0
15605,36,5,1198.23,441,61,4.588358208955224,337,239.64600000000002,88.2,0,0.0
15606,61,9,2920.16,892,48,3.7179220779220774,263,324.4622222222222,99.11111111111111,2,0.18181818181818182
15607,337,1,104.76,202,13,1.1753846153846153,0,104.76,202.0,0,0.0
15608,28,4,1093.68,714,59,3.255666666666667,92,273.42,178.5,0,0.0
15609,184,1,298.48,148,16,4.44625,0,298.48,148.0,1,0.5
15610,52,1,112.46000000000001,66,6,1.8733333333333333,0,112.46000000000001,66.0,0,0.0
15611,10,11,1570.45,502,22,5.547317073170731,325,142.76818181818183,45.63636363636363,2,0.15384615384615385
15612,36,2,195.15,52,4,6.141666666666667,25,97.575,26.0,0,0.0
15615,10,23,10399.74,5508,184,2.562931442080378,348,452.1626086956522,239.47826086956522,4,0.14814814814814814
15618,33,4,776.851,454,39,2.550911111111111,103,194.21275,113.5,1,0.2
15619,11,1,336.40000000000003,136,3,4.416666666666667,0,336.40000000000003,136.0,0,0.0
15620,57,3,1553.18,915,92,3.7297000000000002,301,517.7266666666667,305.0,3,0.5
15621,4,4,1293.03,501,11,2.06625,17,323.2575,125.25,2,0.3333333333333333
15622,43,9,3709.56,1674,169,4.08372972972973,239,412.17333333333335,186.0,7,0.4375
15623,141,1,301.03,125,19,4.2905263157894735,0,301.03,125.0,0,0.0
15624,117,4,588.13,357,26,3.6561764705882354,139,147.0325,89.25,0,0.0
15625,104,4,1534.26,1188,44,1.62359375,131,383.565,297.0,4,0.5
15626,75,2,675.8,766,49,1.646938775510204,254,337.9,383.0,0,0.0
15628,5,9,2870.2400000000002,1894,85,2.3046451612903227,362,318.91555555555556,210.44444444444446,1,0.1
15630,45,2,1186.35,800,57,2.8271666666666664,159,593.175,400.0,1,0.3333333333333333
15632,16,8,3285.31,2109,107,2.695928143712575,259,410.66375,263.625,2,0.2
15634,17,1,243.55,99,15,3.7266666666666666,0,243.55,99.0,0,0.0
15636,90,2,724.76,284,20,3.1712000000000002,192,362.38,142.0,0,0.0
15637,53,1,223.36,128,15,3.026666666666667,0,223.36,128.0,0,0.0
15639,134,1,425.32,323,25,4.3084,0,425.32,323.0,0,0.0
15640,4,15,12416.11,6572,240,2.715966386554622,367,827.7406666666667,438.1333333333333,2,0.11764705882352941
15641,105,4,1887.2,1562,102,1.9095798319327733,253,471.8,390.5,0,0.0
15643,192,3,664.0,246,31,5.933030303030303,90,221.33333333333334,82.0,3,0.5
15644,166,4,803.54,550,166,1.794353448275862,94,200.885,137.5,0,0.0
15645,19,1,611.59,255,49,3.0023529411764707,0,611.59,255.0,0,0.0
15646,158,3,447.64000000000004,394,35,2.914285714285714,214,149.21333333333334,131.33333333333334,1,0.25
15648,204,2,639.5,218,23,4.522916666666666,62,319.75,109.0,2,0.5
15649,336,2,816.0,192,1,4.25,31,408.0,96.0,0,0.0
15651,37,3,646.3,479,27,2.1584375,223,215.4333333333333,159.66666666666666,0,0.0
15652,91,1,337.74,208,21,3.8533333333333335,0,337.74,208.0,0,0.0
15653,93,2,877.4399999999999,1200,4,0.9066666666666666,23,438.71999999999997,600.0,0,0.0
15654,9,2,922.53,475,15,3.070952380952381,16,461.265,237.5,0,0.0
15655,243,1,560.67,324,34,3.0920588235294115,0,560.67,324.0,1,0.5
15656,45,4,748.5,343,46,4.41127659574468,238,187.125,85.75,0,0.0
15657,23,1,30.0,24,1,1.25,0,30.0,24.0,0,0.0
15658,190,5,1024.1000000000001,242,40,6.244791666666667,182,204.82000000000002,48.4,3,0.375
15659,44,1,306.45,111,11,5.459090909090909,0,306.45,111.0,0,0.0
15660,25,9,1600.86,1050,55,2.3347777777777776,340,177.87333333333333,116.66666666666667,3,0.25
15661,317,2,309.8,236,4,0.9099999999999999,21,154.9,118.0,0,0.0
15663,106,1,138.14,106,9,2.51,0,138.14,106.0,0,0.0
15664,51,1,386.43,157,17,4.165294117647059,0,386.43,157.0,1,0.5
15665,168,2,2222.21,1654,92,2.268521739130435,74,1111.105,827.0,0,0.0
15667,40,1,301.32,240,13,1.5553846153846154,0,301.32,240.0,0,0.0
15668,218,1,76.32000000000001,72,1,1.06,0,76.32000000000001,72.0,0,0.0
15669,40,4,684.34,342,31,3.212121212121212,223,171.085,85.5,1,0.2
15670,297,1,173.05,91,12,3.15,0,173.05,91.0,0,0.0
15671,19,7,2657.13,1699,52,2.4162820512820513,252,379.59000000000003,242.71428571428572,3,0.3
15673,88,4,2726.23,1451,107,2.7828985507246378,238,681.5575,362.75,0,0.0
15674,73,4,2111.89,1274,87,2.8691150442477875,181,527.9725,318.5,2,0.3333333333333333
15675,81,3,323.69,527,20,2.8790476190476193,198,107.89666666666666,175.66666666666666,0,0.0
15676,19,3,3435.76,2252,191,3.1958415841584156,265,1145.2533333333333,750.6666666666666,2,0.4
15677,49,1,657.23,319,33,3.582121212121212,0,657.23,319.0,0,0.0
15678,53,1,352.7,184,12,2.04,0,352.7,184.0,0,0.0
15679,24,4,781.28,1170,98,1.1043636363636364,158,195.32,292.5,0,0.0
15680,9,3,1333.68,952,61,2.42,356,444.56,317.3333333333333,0,0.0
15681,25,5,1426.16,816,32,1.9690566037735848,255,285.232,163.2,1,0.16666666666666666
15683,117,1,193.75,131,10,2.163,0,193.75,131.0,0,0.0
15687,9,9,2993.1,1310,119,4.248253012048193,321,332.56666666666666,145.55555555555554,2,0.18181818181818182
15689,120,2,254.1,84,8,3.5,241,127.05,42.0,0,0.0
15690,4,2,239.76,408,19,0.6831578947368421,96,119.88,204.0,0,0.0
15691,252,1,136.8,72,2,1.9,0,136.8,72.0,0,0.0
15692,28,1,191.04,138,12,1.9041666666666668,0,191.04,138.0,0,0.0
15694,1,13,6464.4,1676,41,4.577142857142857,372,497.2615384615384,128.92307692307693,1,0.07142857142857142
15695,267,2,409.98,212,22,2.887272727272727,0,204.99,106.0,0,0.0
15696,33,8,2711.11,1015,140,4.277857142857143,293,338.88875,126.875,4,0.3333333333333333
15699,18,1,309.65,113,18,6.181111111111111,0,309.65,113.0,0,0.0
15700,172,2,696.68,357,85,2.933488372093023,1,348.34,178.5,1,0.3333333333333333
15701,2,4,1529.0,912,193,2.9761739130434783,108,382.25,228.0,0,0.0
15703,265,1,211.5,66,5,2.93,0,211.5,66.0,0,0.0
15704,140,4,2293.62,1028,79,3.227008547008547,75,573.405,257.0,0,0.0
15705,201,1,143.1,62,6,6.05,0,143.1,62.0,0,0.0
15706,64,4,1060.56,321,50,5.126181818181818,52,265.14,80.25,3,0.42857142857142855
15707,35,4,916.98,594,126,2.2645853658536588,51,229.245,148.5,0,0.0
15708,41,7,3235.25,1217,124,3.997655677655678,328,462.17857142857144,173.85714285714286,4,0.36363636363636365
15709,284,1,133.25,121,6,2.415,0,133.25,121.0,0,0.0
15712,9,5,1072.3600000000001,486,41,3.666792452830189,278,214.47200000000004,97.2,0,0.0
15713,143,2,356.7,150,18,5.338421052631579,222,178.35,75.0,1,0.3333333333333333
15714,12,2,330.03000000000003,186,34,3.126470588235294,66,165.01500000000001,93.0,0,0.0
15716,146,4,1101.1100000000001,738,101,2.2830769230769232,223,275.27750000000003,184.5,0,0.0
15717,234,1,150.3,70,7,2.4714285714285715,0,150.3,70.0,0,0.0
15719,33,13,5028.42,2717,298,2.1995483870967742,304,386.8015384615385,209.0,1,0.07142857142857142
15720,24,1,598.73,281,128,2.46609375,0,598.73,281.0,0,0.0
15721,12,1,471.40000000000003,388,80,2.075833333333333,0,471.40000000000003,388.0,0,0.0
15722,36,5,2211.21,1023,45,3.0429850746268654,254,442.242,204.6,1,0.16666666666666666
15723,365,1,190.7,73,37,2.651315789473684,0,190.7,73.0,0,0.0
15724,201,2,218.25,73,11,3.4136363636363636,83,109.125,36.5,1,0.3333333333333333
15725,15,1,415.25,221,32,2.65125,0,415.25,221.0,0,0.0
15727,17,7,5159.06,3063,213,3.225880398671096,342,737.0085714285715,437.57142857142856,0,0.0
15729,213,1,85.0,28,5,3.75,0,85.0,28.0,1,0.5
15730,66,3,1120.88,689,68,2.9675714285714285,140,373.6266666666667,229.66666666666666,1,0.25
15732,212,2,294.12,215,13,1.8907142857142856,159,147.06,107.5,0,0.0
15733,283,1,162.3,62,10,4.35,0,162.3,62.0,0,0.0
15734,115,2,1339.45,346,25,4.843846153846154,85,669.725,173.0,0,0.0
15737,15,8,1188.1200000000001,597,60,3.8457746478873243,228,148.51500000000001,74.625,4,0.3333333333333333
15738,19,16,4812.42,2982,46,2.12121387283237,353,300.77625,186.375,3,0.15789473684210525
15739,66,1,449.12,472,8,2.52375,0,449.12,472.0,0,0.0
15740,49,1,154.88,152,9,2.4722222222222223,0,154.88,152.0,0,0.0
15743,16,4,775.96,214,59,4.6939534883720935,168,193.99,53.5,0,0.0
15744,78,1,34.8,120,3,0.29,0,34.8,120.0,0,0.0
15745,19,4,1094.59,421,57,4.3022580645161295,217,273.6475,105.25,2,0.3333333333333333
15746,134,1,196.88,178,28,1.4835714285714285,0,196.88,178.0,1,0.5
15747,13,3,946.64,466,52,2.481777777777778,160,315.5466666666667,155.33333333333334,0,0.0
15748,40,1,144.36,50,19,3.6755000000000004,0,144.36,50.0,0,0.0
15749,235,3,44534.3,18028,5,3.0439999999999996,97,14844.766666666668,6009.333333333333,1,0.25
15750,3,8,2463.05,1783,214,2.444020618556701,364,307.88125,222.875,1,0.1111111111111111
15752,40,7,2626.6,1960,236,1.7629876543209877,333,375.2285714285714,280.0,1,0.125
15753,305,1,79.2,144,1,0.55,0,79.2,144.0,0,0.0
15754,51,3,458.57,199,24,2.7239285714285715,195,152.85666666666665,66.33333333333333,1,0.25
15755,10,6,2364.25,1427,127,3.1785106382978725,284,394.0416666666667,237.83333333333334,2,0.25
15756,61,4,528.01,241,160,2.4642931937172774,187,132.0025,60.25,0,0.0
15757,66,2,714.42,491,43,2.7295555555555557,152,357.21,245.5,0,0.0
15758,25,1,205.25,47,9,4.427777777777778,0,205.25,47.0,0,0.0
15759,218,3,253.04,60,5,5.174285714285714,139,84.34666666666666,20.0,0,0.0
15762,65,2,583.75,251,37,4.0018918918918915,12,291.875,125.5,0,0.0
15763,32,2,1086.92,271,58,6.6593442622950825,45,543.46,135.5,1,0.3333333333333333
15764,88,6,3279.97,2050,150,2.836666666666667,188,546.6616666666666,341.6666666666667,4,0.4
15766,64,1,315.06,170,11,3.208181818181818,0,315.06,170.0,0,0.0
15768,116,3,621.8299999999999,244,23,7.899259259259259,110,207.27666666666664,81.33333333333333,0,0.0
15769,7,26,56252.72,29672,26,2.050769230769231,363,2163.566153846154,1141.2307692307693,3,0.10344827586206896
15773,6,1,635.6800000000001,311,10,1.334,0,635.6800000000001,311.0,0,0.0
15774,69,1,270.8,87,25,4.802,0,270.8,87.0,0,0.0
15775,245,1,104.9,68,7,2.4714285714285715,0,104.9,68.0,0,0.0
15776,133,1,241.62,138,18,4.183888888888889,0,241.62,138.0,0,0.0
15777,241,4,1047.11,378,18,3.823333333333333,120,261.7775,94.5,1,0.2
15780,184,3,475.28000000000003,220,26,4.157586206896552,174,158.42666666666668,73.33333333333333,0,0.0
15781,25,3,345.46,180,20,3.9675,280,115.15333333333332,60.0,1,0.25
15782,10,3,2614.7400000000002,864,34,6.1141860465116284,79,871.58,288.0,1,0.25
15783,11,1,246.3,212,14,3.4364285714285714,0,246.3,212.0,0,0.0
15785,33,5,2328.9700000000003,1612,58,3.2433734939759034,262,465.79400000000004,322.4,3,0.375
15786,46,3,4919.0,3340,257,2.7405263157894737,68,1639.6666666666667,1113.3333333333333,2,0.4
15787,26,3,933.26,534,156,2.1557,35,311.08666666666664,178.0,0,0.0
15789,358,1,351.3,438,25,0.9984000000000001,0,351.3,438.0,0,0.0
15790,10,1,218.75,113,34,3.463235294117647,0,218.75,113.0,0,0.0
15791,44,2,1612.69,731,66,3.256266666666667,160,806.345,365.5,1,0.3333333333333333
15793,15,3,965.61,553,6,3.0975,253,321.87,184.33333333333334,1,0.25
15795,150,1,610.01,581,42,3.058095238095238,0,610.01,581.0,0,0.0
15796,1,8,2707.61,859,69,3.931679389312977,301,338.45125,107.375,1,0.1111111111111111
15797,113,3,2192.4,872,7,2.692857142857143,191,730.8000000000001,290.6666666666667,0,0.0
15799,76,3,884.14,955,94,2.267448979591837,258,294.7133333333333,318.3333333333333,0,0.0
15800,107,2,696.89,332,116,2.7484615384615383,139,348.445,166.0,0,0.0
15801,46,3,1063.95,570,61,2.96421875,63,354.65000000000003,190.0,1,0.25
15803,51,1,415.82000000000005,290,8,1.74875,0,415.82000000000005,290.0,0,0.0
15804,1,13,4206.39,2565,170,3.7104961832061067,198,323.5684615384616,197.30769230769232,6,0.3157894736842105
15805,23,17,5488.18,3367,220,2.747257525083612,341,322.83411764705886,198.05882352941177,3,0.15
15806,46,3,784.58,602,24,2.004193548387097,230,261.5266666666667,200.66666666666666,0,0.0
15807,50,3,903.9,430,48,2.5812500000000003,26,301.3,143.33333333333334,0,0.0
15808,306,4,3651.27,1305,142,3.6561538461538463,63,912.8175,326.25,1,0.2
15809,36,5,515.77,301,31,4.123142857142857,266,103.154,60.2,1,0.16666666666666666
15810,79,4,1391.98,861,66,2.6612359550561795,218,347.995,215.25,3,0.42857142857142855
15811,22,6,2218.62,1071,117,3.487669172932331,343,369.77,178.5,3,0.3333333333333333
15812,107,5,1801.14,922,36,5.051707317073171,210,360.228,184.4,0,0.0
15813,208,2,1303.9099999999999,603,40,3.775,31,651.9549999999999,301.5,0,0.0
15814,17,4,1945.33,1271,63,3.284861111111111,33,486.3325,317.75,2,0.3333333333333333
15815,64,5,2100.6,1856,33,2.160408163265306,196,420.12,371.2,0,0.0
15819,49,4,1905.45,1357,96,2.0016260162601625,227,476.3625,339.25,0,0.0
15820,320,1,206.98,128,17,2.2494117647058824,0,206.98,128.0,0,0.0
15821,44,2,570.96,202,57,3.696451612903226,17,285.48,101.0,0,0.0
15822,3,2,885.47,375,28,3.369393939393939,356,442.735,187.5,0,0.0
15825,172,1,532.94,220,20,8.8395,0,532.94,220.0,0,0.0
15826,56,3,1654.31,963,64,3.2094117647058824,154,551.4366666666666,321.0,1,0.25
15827,73,14,1836.0900000000001,882,72,4.353130434782609,299,131.14928571428572,63.0,6,0.3
15829,99,2,636.14,996,44,1.0527450980392157,41,318.07,498.0,0,0.0
15830,38,1,576.0,415,39,2.913846153846154,0,576.0,415.0,1,0.5
15831,58,3,794.64,1092,63,2.6837878787878786,265,264.88,364.0,1,0.25
15832,254,1,836.79,465,54,2.310185185185185,0,836.79,465.0,0,0.0
15834,70,4,2222.65,959,241,4.10865671641791,206,555.6625,239.75,2,0.3333333333333333
15835,44,4,954.09,439,47,3.073,286,238.5225,109.75,0,0.0
15836,50,1,137.37,26,10,9.244,0,137.37,26.0,1,0.5
15837,65,1,391.98,189,24,4.09125,0,391.98,189.0,0,0.0
15838,11,19,33643.08,18368,54,1.9419760479041916,356,1770.6884210526316,966.7368421052631,1,0.05
15839,33,3,1048.49,675,56,2.1283870967741936,114,349.49666666666667,225.0,2,0.4
15840,59,2,355.56,396,26,1.961111111111111,113,177.78,198.0,1,0.3333333333333333
15841,73,4,1224.06,942,36,1.416808510638298,266,306.015,235.5,2,0.3333333333333333
15843,304,1,118.95000000000002,27,8,7.14375,0,118.95000000000002,27.0,0,0.0
15844,46,1,130.73999999999998,134,11,1.7936363636363637,0,130.73999999999998,134.0,0,0.0
15845,18,8,3711.77,1926,97,2.730144927536232,319,463.97125,240.75,2,0.2
15847,38,2,389.27,449,22,3.35,249,194.635,224.5,0,0.0
15850,19,2,234.88,298,87,1.5883870967741935,148,117.44,149.0,0,0.0
15852,187,2,160.71,48,22,3.355,10,80.355,24.0,0,0.0
15853,52,1,110.8,135,29,1.4693333333333334,0,110.8,135.0,0,0.0
15854,4,12,2969.12,926,105,2.9696376811594205,357,247.42666666666665,77.16666666666667,0,0.0
15855,137,5,712.24,470,59,1.886,126,142.448,94.0,0,0.0
15856,4,27,16142.380000000001,10863,294,1.771658692185008,361,597.8659259259259,402.3333333333333,4,0.12903225806451613
15857,19,1,297.0,308,14,0.9428571428571428,0,297.0,308.0,0,0.0
15858,16,5,1427.57,1163,145,2.3040425531914894,351,285.514,232.6,0,0.0
15860,41,8,965.16,437,105,3.42705035971223,327,120.645,54.625,0,0.0
15861,12,8,3146.92,2528,339,1.8722037037037038,254,393.365,316.0,1,0.1111111111111111
15862,8,4,832.88,585,142,2.7378911564625854,365,208.22,146.25,0,0.0
15863,26,2,68.84,19,18,3.708888888888889,167,34.42,9.5,0,0.0
15864,22,6,1936.3200000000002,1192,16,2.7265,293,322.72,198.66666666666666,2,0.25
15865,41,3,895.13,368,37,5.611,173,298.37666666666667,122.66666666666667,0,0.0
15866,101,1,211.89,124,43,3.6188372093023258,0,211.89,124.0,0,0.0
15867,5,15,3803.6,2039,301,3.4358643326039386,363,253.57333333333332,135.93333333333334,1,0.0625
15869,277,2,149.64,175,13,2.1420000000000003,0,74.82,87.5,0,0.0
15870,33,1,351.44,333,68,1.8147297297297296,0,351.44,333.0,0,0.0
15872,15,2,316.25,187,101,2.0899074074074075,0,158.125,93.5,0,0.0
15874,64,7,4405.88,2534,110,5.8974166666666665,220,629.4114285714286,362.0,2,0.2222222222222222
15877,2,2,490.33,368,122,1.892936507936508,16,245.165,184.0,1,0.3333333333333333
15880,369,1,329.03000000000003,202,95,2.2252083333333332,0,329.03000000000003,202.0,1,0.5
15881,312,5,501.39000000000004,260,26,3.3168965517241378,52,100.278,52.0,3,0.375
15882,199,4,514.08,264,22,1.9859090909090908,169,128.52,66.0,1,0.2
15883,2,2,396.48,223,42,2.9546938775510205,31,198.24,111.5,0,0.0
15885,93,1,349.35,109,16,4.521875,0,349.35,109.0,0,0.0
15886,60,1,181.09,147,12,2.9975,0,181.09,147.0,0,0.0
15888,81,1,162.64,67,10,2.853,0,162.64,67.0,1,0.5
15889,157,2,400.77,200,78,2.8243373493975903,212,200.385,100.0,0,0.0
15891,227,1,509.13,417,59,2.7252542372881354,0,509.13,417.0,0,0.0
15894,253,2,257.6,163,34,2.1261111111111113,115,128.8,81.5,0,0.0
15895,150,1,179.17,94,11,1.9845454545454544,0,179.17,94.0,0,0.0
15897,194,2,208.59,223,17,2.1386363636363637,0,104.295,111.5,0,0.0
15898,1,5,1383.83,567,70,3.3666666666666667,367,276.76599999999996,113.4,1,0.16666666666666666
15899,369,1,56.25,39,4,4.125,0,56.25,39.0,0,0.0
15900,24,1,337.28,216,44,1.963191489361702,0,337.28,216.0,0,0.0
15901,17,3,349.75,372,101,2.108440366972477,138,116.58333333333333,124.0,0,0.0
15903,10,7,5126.76,2410,46,2.245135135135135,285,732.3942857142857,344.2857142857143,1,0.125
15904,8,1,164.68,84,30,2.953333333333333,0,164.68,84.0,0,0.0
15906,20,7,1567.69,544,113,3.3830666666666667,235,223.9557142857143,77.71428571428571,1,0.125
15907,4,3,881.87,477,174,2.5580444444444446,206,293.95666666666665,159.0,0,0.0
15909,174,1,191.94,98,7,1.8599999999999999,0,191.94,98.0,0,0.0
15910,1,8,1228.88,1013,215,1.8133458646616543,315,153.61,126.625,0,0.0
15912,178,2,264.62,185,19,2.0957894736842104,54,132.31,92.5,0,0.0
15916,16,8,1502.8600000000001,752,124,3.6590066225165563,350,187.85750000000002,94.0,2,0.2
15917,248,1,123.1,42,12,5.1499999999999995,0,123.1,42.0,0,0.0
15918,191,2,334.23,153,33,2.5142499999999997,80,167.115,76.5,0,0.0
15919,20,2,525.69,385,103,2.5459016393442626,349,262.845,192.5,0,0.0
15920,154,3,163.55,94,52,2.206551724137931,0,54.51666666666667,31.333333333333332,0,0.0
15921,173,1,323.03000000000003,162,24,3.8095833333333338,0,323.03000000000003,162.0,0,0.0
15922,373,1,369.5,138,11,4.409090909090909,0,369.5,138.0,1,0.5
15923,373,1,127.08,122,21,2.814761904761905,0,127.08,122.0,0,0.0
15925,194,1,207.15,93,12,2.8958333333333335,0,207.15,93.0,0,0.0
15930,67,1,426.63,139,21,4.022857142857143,0,426.63,139.0,0,0.0
15932,4,8,2495.87,2325,93,1.4927826086956522,285,311.98375,290.625,3,0.2727272727272727
15933,21,3,1107.46,885,63,2.1356756756756754,65,369.15333333333336,295.0,0,0.0
15935,239,1,108.03999999999999,114,11,1.7018181818181817,0,108.03999999999999,114.0,0,0.0
15937,64,1,145.35,73,7,2.3714285714285714,0,145.35,73.0,0,0.0
15938,112,5,404.58,240,13,2.320555555555556,211,80.916,48.0,0,0.0
15939,90,14,6100.01,4727,27,1.6183999999999998,241,435.71500000000003,337.64285714285717,1,0.06666666666666667
15940,311,1,35.8,4,1,8.95,0,35.8,4.0,0,0.0
15942,134,1,337.44,232,14,2.657857142857143,0,337.44,232.0,0,0.0
15944,277,1,325.1,50,6,5.083333333333333,0,325.1,50.0,0,0.0
15945,365,1,181.0,52,2,2.75,0,181.0,52.0,0,0.0
15947,83,1,1708.24,898,29,4.022068965517241,0,1708.24,898.0,0,0.0
15948,8,2,955.24,567,51,2.5215,35,477.62,283.5,0,0.0
15949,17,2,364.72,284,12,1.8247368421052632,54,182.36,142.0,0,0.0
15950,32,4,1744.71,719,86,3.347938144329897,327,436.1775,179.75,1,0.2
15951,9,2,708.22,313,36,3.700731707317073,276,354.11,156.5,1,0.3333333333333333
15952,34,4,781.91,391,65,3.2797619047619047,191,195.4775,97.75,0,0.0
15953,15,8,1657.28,891,63,2.7261855670103095,354,207.16,111.375,2,0.2
15955,24,14,4416.26,2135,137,2.833169398907104,348,315.44714285714286,152.5,2,0.125
15957,32,1,428.89,211,40,2.787857142857143,0,428.89,211.0,0,0.0
15958,74,1,104.35,33,7,3.9842857142857144,0,104.35,33.0,0,0.0
15963,20,2,470.76,298,26,2.41,25,235.38,149.0,0,0.0
15965,17,4,808.87,434,88,2.3086486486486484,350,202.2175,108.5,0,0.0
15967,23,2,397.68,205,73,2.799125,295,198.84,102.5,0,0.0
15969,3,3,666.1,124,20,7.0825000000000005,182,222.03333333333333,41.333333333333336,1,0.25
15970,304,1,314.1,116,11,2.6,0,314.1,116.0,0,0.0
15971,18,12,4194.9,1716,9,2.248235294117647,293,349.575,143.0,0,0.0
15973,367,1,307.82000000000005,106,4,4.4275,0,307.82000000000005,106.0,2,0.6666666666666666
15974,39,7,3442.15,2262,141,2.819545454545455,249,491.7357142857143,323.14285714285717,1,0.125
15975,84,1,371.01,243,24,2.1433333333333335,0,371.01,243.0,0,0.0
15976,165,2,427.64,275,83,2.4234375,54,213.82,137.5,0,0.0
15977,17,2,1054.73,1016,48,2.9993846153846153,21,527.365,508.0,0,0.0
15978,77,1,1098.78,888,49,1.9628571428571426,0,1098.78,888.0,0,0.0
15980,89,3,2398.86,1560,40,2.072558139534884,165,799.62,520.0,0,0.0
15981,25,8,3408.48,1866,53,2.2077319587628867,286,426.06,233.25,0,0.0
15983,22,4,1465.12,886,82,2.1049107142857144,351,366.28,221.5,0,0.0
15984,3,10,2780.63,1815,217,2.745813953488372,365,278.063,181.5,1,0.09090909090909091
15985,123,2,1142.42,1086,29,1.8202702702702702,113,571.21,543.0,1,0.3333333333333333
15986,30,1,168.12,268,14,0.897142857142857,0,168.12,268.0,0,0.0
15987,12,7,1432.77,1533,110,2.245546875,356,204.68142857142857,219.0,0,0.0
15988,19,1,156.78,180,26,3.536538461538462,0,156.78,180.0,0,0.0
15990,44,2,792.11,443,52,3.0548076923076923,243,396.055,221.5,0,0.0
15992,4,1,41.989999999999995,17,3,6.109999999999999,0,41.989999999999995,17.0,0,0.0
15993,9,7,2768.97,2031,334,2.2432287822878227,35,395.5671428571428,290.14285714285717,3,0.3
15994,55,1,414.27,173,31,3.4353125,0,414.27,173.0,0,0.0
15996,88,6,1032.58,380,103,3.919763779527559,277,172.09666666666666,63.333333333333336,1,0.14285714285714285
